article_id,category,subcategory,title,abstract,url,title_entities,abstract_entities
N115914,autos,autosnews,Grosse Ile 'Free Bridge' Closed Indefinitely,"GROSSE ILE (WWJ) - If you want to travel to and from Grosse Ile, you'll have to pay a toll. The Grosse Ile Parkway Bridge, also known as the ""free bridge"" that connects to Trenton on the south side of the island, is closed indefinitely. Township officials say the closure is needed for ""structural repairs."" At this point, there's no estimation as to how long the closure will last. The Grosse Ile Toll Bridge is located on the north end of the...",https://assets.msn.com/labs/mind/BBWKFMp.html,"[{""Label"": ""Grosse Ile Township, Michigan"", ""Type"": ""G"", ""WikidataId"": ""Q2346899"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Grosse Ile""]}]","[{""Label"": ""Grosse Ile Township, Michigan"", ""Type"": ""G"", ""WikidataId"": ""Q2346899"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [0, 53], ""SurfaceForms"": [""GROSSE ILE"", ""Grosse Ile""]}, {""Label"": ""Trenton, Michigan"", ""Type"": ""G"", ""WikidataId"": ""Q547676"", ""Confidence"": 0.939, ""OccurrenceOffsets"": [172], ""SurfaceForms"": [""Trenton""]}, {""Label"": ""WWJ (AM)"", ""Type"": ""M"", ""WikidataId"": ""Q3564859"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""WWJ""]}, {""Label"": ""Grosse Ile Toll Bridge"", ""Type"": ""S"", ""WikidataId"": ""Q5610542"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [387], ""SurfaceForms"": [""Grosse Ile Toll Bridge""]}, {""Label"": ""Wayne County Bridge"", ""Type"": ""F"", ""WikidataId"": ""Q7976136"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [96], ""SurfaceForms"": [""Grosse Ile Parkway Bridge""]}]"
N48141,news,newsus,"Top Charlotte news: 2 dead, 1 injured in home shooting; girls hope to feed 100 families; more","Here's the most recent top news in Charlotte; see what headlines are trending among local readers, with links to full articles.",https://assets.msn.com/labs/mind/BBWB9ui.html,[],[]
N111517,lifestyle,lifestylesmartliving,"As I See It: What Worcester's election means for school discipline, representation","In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",https://assets.msn.com/labs/mind/BBWLrzj.html,"[{""Label"": ""Worcester, Massachusetts"", ""Type"": ""G"", ""WikidataId"": ""Q49179"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [18], ""SurfaceForms"": [""Worcester""]}]","[{""Label"": ""Worcester, Massachusetts"", ""Type"": ""G"", ""WikidataId"": ""Q49179"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [98, 131, 354], ""SurfaceForms"": [""Worcester"", ""Worcester"", ""Worcester""]}, {""Label"": ""Board of education"", ""Type"": ""C"", ""WikidataId"": ""Q399541"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [211], ""SurfaceForms"": [""School Committee""]}]"
N86918,sports,football_nfl,VIDEO: Panthers Recap Victory Over Titans,"Carolina Panthers quarterback Kyle Allen, running back Christian McCaffrey, defensive end Gerald McCoy, linebacker Luke Kuechly, tight end Greg Olsen and head coach Ron Rivera spoke about the aggressiveness and bounce-back victory over the Tennessee Titans on Sunday afternoon. WATCH BELOW: Video of Panthers Defeat The Titans At Home",https://assets.msn.com/labs/mind/AAJMLJu.html,"[{""Label"": ""Tennessee Titans"", ""Type"": ""O"", ""WikidataId"": ""Q320484"", ""Confidence"": 0.982, ""OccurrenceOffsets"": [35], ""SurfaceForms"": [""Titans""]}]","[{""Label"": ""Tennessee Titans"", ""Type"": ""O"", ""WikidataId"": ""Q320484"", ""Confidence"": 0.982, ""OccurrenceOffsets"": [240, 316], ""SurfaceForms"": [""Tennessee Titans"", ""The Titans""]}, {""Label"": ""Kyle Allen"", ""Type"": ""P"", ""WikidataId"": ""Q18421895"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [30], ""SurfaceForms"": [""Kyle Allen""]}, {""Label"": ""Gerald McCoy"", ""Type"": ""P"", ""WikidataId"": ""Q742059"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [90], ""SurfaceForms"": [""Gerald McCoy""]}, {""Label"": ""Greg Olsen (American football)"", ""Type"": ""P"", ""WikidataId"": ""Q5606082"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [139], ""SurfaceForms"": [""Greg Olsen""]}, {""Label"": ""Luke Kuechly"", ""Type"": ""P"", ""WikidataId"": ""Q3267090"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [115], ""SurfaceForms"": [""Luke Kuechly""]}, {""Label"": ""Christian McCaffrey"", ""Type"": ""P"", ""WikidataId"": ""Q21621996"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""Christian McCaffrey""]}, {""Label"": ""Ron Rivera"", ""Type"": ""P"", ""WikidataId"": ""Q1991889"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [165], ""SurfaceForms"": [""Ron Rivera""]}, {""Label"": ""Carolina Panthers"", ""Type"": ""O"", ""WikidataId"": ""Q330120"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Carolina Panthers""]}]"
N124468,sports,baseball_mlb,A.J. Hinch explains why Gerrit Cole was not used in Game 7,"Houston Astros manager A.J. Hinch was the subject of a lot of criticism for not using Gerrit Cole in relief in Game 7 of the World Series, and his latest explanation is unlikely to change many minds.",https://assets.msn.com/labs/mind/AAJIndS.html,"[{""Label"": ""Gerrit Cole"", ""Type"": ""P"", ""WikidataId"": ""Q5552563"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [24], ""SurfaceForms"": [""Gerrit Cole""]}, {""Label"": ""A. J. Hinch"", ""Type"": ""P"", ""WikidataId"": ""Q2818926"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""A.J. Hinch""]}]","[{""Label"": ""Gerrit Cole"", ""Type"": ""P"", ""WikidataId"": ""Q5552563"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [86], ""SurfaceForms"": [""Gerrit Cole""]}, {""Label"": ""A. J. Hinch"", ""Type"": ""P"", ""WikidataId"": ""Q2818926"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""A.J. Hinch""]}, {""Label"": ""Houston Astros"", ""Type"": ""O"", ""WikidataId"": ""Q848117"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Houston Astros""]}, {""Label"": ""World Series"", ""Type"": ""E"", ""WikidataId"": ""Q265538"", ""Confidence"": 0.924, ""OccurrenceOffsets"": [125], ""SurfaceForms"": [""World Series""]}]"
N65743,sports,more_sports,H.S. GIRLS SOCCER: Hull knocks off Mashpee to earns Div. 4 South title shot,"CARVER -- The offense stalled a bit entering the post-season, and hasn't quite picked back up. The defense is trying to manage without an injured co-captain. Hull High School's girls soccer team keeps clearing obstacles like that, though -- so well, in fact, that they're about to confront the obstacle that roadblocked them from the Division 4 South Sectional championship a year ago. The ...",https://assets.msn.com/labs/mind/BBWJlz8.html,"[{""Label"": ""Independent politician"", ""Type"": ""O"", ""WikidataId"": ""Q327591"", ""Confidence"": 0.989, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""Div.""]}]","[{""Label"": ""Hull High School"", ""Type"": ""F"", ""WikidataId"": ""Q5935922"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [158], ""SurfaceForms"": [""Hull High School""]}]"
N123532,news,newsus,Missouri State Health Director tracked menstrual periods of Planned Parenthood patients,The spreadsheet containing the menstrual period information was found during the course of legal discovery and was scrutinized by Planned Parenthood attorneys.,https://assets.msn.com/labs/mind/AAJymRq.html,"[{""Label"": ""Planned Parenthood"", ""Type"": ""O"", ""WikidataId"": ""Q2553262"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""Planned Parenthood""]}]","[{""Label"": ""Planned Parenthood"", ""Type"": ""O"", ""WikidataId"": ""Q2553262"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [130], ""SurfaceForms"": [""Planned Parenthood""]}]"
N125759,news,newsus,"Fall River mayor takes leave of absence, suspends campaign","Fall River Mayor Jasiel Correia, who has twice been indicted on federal charges, made a speech Tuesday to announce that he will take a leave of absence and suspend his reelection campaign. ""I'm here today to officially announce my decision to forego my campaign for reelection as the mayor of Fall River and take a temporary absence from my responsibilities as the mayor of this city,"" he said just after noon in a press conference, where he took no...",https://assets.msn.com/labs/mind/AAIMjyH.html,"[{""Label"": ""Fall River, Massachusetts"", ""Type"": ""G"", ""WikidataId"": ""Q49194"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Fall River""]}]","[{""Label"": ""Jasiel Correia"", ""Type"": ""N"", ""WikidataId"": ""Q57292861"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""Jasiel Correia""]}, {""Label"": ""Fall River, Massachusetts"", ""Type"": ""G"", ""WikidataId"": ""Q49194"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [293], ""SurfaceForms"": [""Fall River""]}]"
N11949,news,newsscienceandtechnology,Amazon discounts some Echo Show devices to their lowest price ever,"Little known fact: today is Alexa's 5th birthday. To mark the occasion, Amazon is of course holding a sale. And like a lot of the company's sales, there are a lot of questionable offers (free TP Link Smart Plug with Fitbit Versa 2 smartwatch, anyone?). To save you time, we've highlighted a couple of the better deals below. Echo Show with free Philips Hue Lightbulb Amazon has discounted the second-generation Echo Show by 31 percent, making it...",https://assets.msn.com/labs/mind/AAJXtd6.html,"[{""Label"": ""Amazon Echo Show"", ""Type"": ""U"", ""WikidataId"": ""Q38154474"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [22], ""SurfaceForms"": [""Echo Show""]}]","[{""Label"": ""Amazon Echo Show"", ""Type"": ""U"", ""WikidataId"": ""Q38154474"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [325, 411], ""SurfaceForms"": [""Echo Show"", ""Echo Show""]}]"
N22792,news,newsus,"Top Houston news: Shop employees held at gunpoint, dragged; aide charged with felony assault; more","Here's the most recent top news in Houston; see what headlines are trending among local readers, with links to full articles.",https://assets.msn.com/labs/mind/BBWtwM3.html,"[{""Label"": ""Houston"", ""Type"": ""G"", ""WikidataId"": ""Q16555"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""Houston""]}]","[{""Label"": ""Houston"", ""Type"": ""G"", ""WikidataId"": ""Q16555"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [35], ""SurfaceForms"": [""Houston""]}]"
N63160,finance,financenews,"Buncombe County used A-B Tech sales tax to pay salaries for Wanda Greene, Jon Creighton",County records show none of the nearly $16 million in revenue siphoned to the county's own coffers was spent on new construction at A-B Tech.,https://assets.msn.com/labs/mind/BBTJ485.html,"[{""Label"": ""Asheville\u2013Buncombe Technical Community College"", ""Type"": ""O"", ""WikidataId"": ""Q4804932"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [21], ""SurfaceForms"": [""A-B Tech""]}, {""Label"": ""Buncombe County, North Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q504360"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Buncombe County""]}]","[{""Label"": ""Asheville\u2013Buncombe Technical Community College"", ""Type"": ""O"", ""WikidataId"": ""Q4804932"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [132], ""SurfaceForms"": [""A-B Tech""]}]"
N54871,health,medical,The Most Common Fall Allergens,Allergies cause an array of unpleasant and even potentially life-threatening symptoms.,https://assets.msn.com/labs/mind/AAJbjfO.html,[],[]
N119856,sports,baseball_mlb,"Mets' Jacob deGrom, Astros' Justin Verlander each win 2nd Cy Young Award; Cleveland's Shane Bieber 4th in AL","CLEVELAND, Ohio -- A pair of aces each claimed their second career Cy Young Awards on Wednesday when Jacob deGrom of the Mets and Justin Verlander of the Astros earned the top prize for pitchers in Major League Baseball. It was DeGrom's second straight National League honor and Verlander's first American League award since winning in 2011. DeGrom and Verlander are the 20th and 21st pitchers to ...",https://assets.msn.com/labs/mind/BBWIvls.html,"[{""Label"": ""Justin Verlander"", ""Type"": ""P"", ""WikidataId"": ""Q981788"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""Justin Verlander""]}, {""Label"": ""Jacob deGrom"", ""Type"": ""P"", ""WikidataId"": ""Q16566940"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [6], ""SurfaceForms"": [""Jacob deGrom""]}, {""Label"": ""Cy Young Award"", ""Type"": ""B"", ""WikidataId"": ""Q634857"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [58], ""SurfaceForms"": [""Cy Young Award""]}, {""Label"": ""Houston Astros"", ""Type"": ""O"", ""WikidataId"": ""Q848117"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Astros""]}, {""Label"": ""Shane Bieber"", ""Type"": ""N"", ""WikidataId"": ""Q54611398"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [86], ""SurfaceForms"": [""Shane Bieber""]}, {""Label"": ""New York Mets"", ""Type"": ""O"", ""WikidataId"": ""Q692417"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Mets""]}, {""Label"": ""Cleveland"", ""Type"": ""G"", ""WikidataId"": ""Q37320"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [74], ""SurfaceForms"": [""Cleveland""]}]","[{""Label"": ""Justin Verlander"", ""Type"": ""P"", ""WikidataId"": ""Q981788"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [130, 279, 353], ""SurfaceForms"": [""Justin Verlander"", ""Verlander"", ""Verlander""]}, {""Label"": ""Jacob deGrom"", ""Type"": ""P"", ""WikidataId"": ""Q16566940"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [101, 228, 342], ""SurfaceForms"": [""Jacob deGrom"", ""DeGrom"", ""DeGrom""]}, {""Label"": ""Cy Young Award"", ""Type"": ""B"", ""WikidataId"": ""Q634857"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [67], ""SurfaceForms"": [""Cy Young Awards""]}, {""Label"": ""Houston Astros"", ""Type"": ""O"", ""WikidataId"": ""Q848117"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [154], ""SurfaceForms"": [""Astros""]}, {""Label"": ""National League"", ""Type"": ""O"", ""WikidataId"": ""Q858082"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [253], ""SurfaceForms"": [""National League""]}, {""Label"": ""American League"", ""Type"": ""O"", ""WikidataId"": ""Q465469"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [297], ""SurfaceForms"": [""American League""]}, {""Label"": ""New York Mets"", ""Type"": ""O"", ""WikidataId"": ""Q692417"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [121], ""SurfaceForms"": [""Mets""]}, {""Label"": ""Cleveland"", ""Type"": ""G"", ""WikidataId"": ""Q37320"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""CLEVELAND""]}, {""Label"": ""Major League Baseball Rookie of the Year Award"", ""Type"": ""B"", ""WikidataId"": ""Q594227"", ""Confidence"": 0.916, ""OccurrenceOffsets"": [198], ""SurfaceForms"": [""Major League Baseball""]}, {""Label"": ""Ohio"", ""Type"": ""G"", ""WikidataId"": ""Q1397"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""Ohio""]}]"
N7980,sports,golf,Our favorite golf dogs who rule the courses near you,Golf has a history with dogs that dates back to the origins of the game in Scotland.,https://assets.msn.com/labs/mind/AADH3uO.html,[],"[{""Label"": ""Scotland"", ""Type"": ""G"", ""WikidataId"": ""Q22"", ""Confidence"": 0.946, ""OccurrenceOffsets"": [75], ""SurfaceForms"": [""Scotland""]}]"
N78399,weather,weathertopstories,Cold front in northern Colorado on Friday morning; tranquil weekend ahead,"DENVER -- The only fly in the ointment Friday is a cold front wobbling across Denver and northern Colorado. It will produce a few snow showers/flurries in the northern Front Range foothills, around Fort Collins, Weld County and the Interstate 76 corridor in northeast Colorado. Otherwise, it will stay dry with partly cloudy skies and a high of 38 degrees. The normal high this time of year is 60 ...",https://assets.msn.com/labs/mind/AAJGFDl.html,"[{""Label"": ""Colorado"", ""Type"": ""G"", ""WikidataId"": ""Q1261"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""Colorado""]}]","[{""Label"": ""Colorado"", ""Type"": ""G"", ""WikidataId"": ""Q1261"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [98, 268], ""SurfaceForms"": [""Colorado"", ""Colorado""]}, {""Label"": ""Denver"", ""Type"": ""G"", ""WikidataId"": ""Q16554"", ""Confidence"": 0.988, ""OccurrenceOffsets"": [0, 78], ""SurfaceForms"": [""DENVER"", ""Denver""]}, {""Label"": ""Interstate 76 (Colorado\u2013Nebraska)"", ""Type"": ""S"", ""WikidataId"": ""Q94732"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [232], ""SurfaceForms"": [""Interstate 76""]}, {""Label"": ""Weld County, Colorado"", ""Type"": ""G"", ""WikidataId"": ""Q94783"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [212], ""SurfaceForms"": [""Weld County""]}, {""Label"": ""Fort Collins, Colorado"", ""Type"": ""G"", ""WikidataId"": ""Q490732"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [198], ""SurfaceForms"": [""Fort Collins""]}]"
N21629,news,newsus,"Aviation teacher wins $50K, helps Nashville high school students find their path to the sky",McGavock High School's Derek Rowe was honored as a second-place winner of the national Harbor Freight Tools for Schools Prize for Teaching Excellence.,https://assets.msn.com/labs/mind/AAJhTwf.html,"[{""Label"": ""Nashville High School (Arkansas)"", ""Type"": ""F"", ""WikidataId"": ""Q14681295"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [34], ""SurfaceForms"": [""Nashville high school""]}]","[{""Label"": ""Harbor Freight Tools"", ""Type"": ""O"", ""WikidataId"": ""Q5654601"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [87], ""SurfaceForms"": [""Harbor Freight Tools""]}, {""Label"": ""McGavock High School"", ""Type"": ""F"", ""WikidataId"": ""Q6801210"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""McGavock High School""]}]"
N17951,news,newsscienceandtechnology,"Move over, Black Friday: These are the best Singles Day 2019 deals available now",Wondering why Veterans Day sales are suddenly being called Singles Day sales? It's all about online retailers trying to Americanize China's biggest shopping day of the year.,https://assets.msn.com/labs/mind/BBWyn5d.html,"[{""Label"": ""Singles' Day"", ""Type"": ""U"", ""WikidataId"": ""Q4158493"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [44], ""SurfaceForms"": [""Singles Day""]}, {""Label"": ""Black Friday (shopping)"", ""Type"": ""H"", ""WikidataId"": ""Q86483"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""Black Friday""]}]","[{""Label"": ""Singles' Day"", ""Type"": ""U"", ""WikidataId"": ""Q4158493"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [59], ""SurfaceForms"": [""Singles Day""]}, {""Label"": ""China"", ""Type"": ""G"", ""WikidataId"": ""Q148"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [132], ""SurfaceForms"": [""China""]}, {""Label"": ""Veterans Day"", ""Type"": ""H"", ""WikidataId"": ""Q755999"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""Veterans Day""]}, {""Label"": ""Wondering (Patti Page song)"", ""Type"": ""U"", ""WikidataId"": ""Q8031865"", ""Confidence"": 0.972, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Wondering""]}]"
N63300,autos,autosnews,Tow-Truck Driver Dies In Hwy 16 Crash In Yolo County,"He was ""not able to slow, stop or turn his vehicle in time"" to avoid the collision on SR-16 at County Road 94B, the CHP said.",https://assets.msn.com/labs/mind/BBWHWkG.html,[],[]
N51356,sports,football_nfl,The most remarkable upset in recent memory gives the Falcons life,All it took was playing a bitter rival and one of the best teams in the league to bring the best out of the Falcons.,https://assets.msn.com/labs/mind/BBWAO2f.html,"[{""Label"": ""Atlanta Falcons"", ""Type"": ""O"", ""WikidataId"": ""Q272059"", ""Confidence"": 0.971, ""OccurrenceOffsets"": [53], ""SurfaceForms"": [""Falcons""]}]","[{""Label"": ""Atlanta Falcons"", ""Type"": ""O"", ""WikidataId"": ""Q272059"", ""Confidence"": 0.971, ""OccurrenceOffsets"": [108], ""SurfaceForms"": [""Falcons""]}]"
N55936,news,newscrime,"Woman accused of abducting 3-year-old Greensboro girl suffers from mental disorder, attorneys say","Attorneys for a woman accused of abducting a 3-year-old Greensboro girl last week said their client suffers from a bipolar condition and have asked the court to order a mental evaluation. Indonesia Lancaster, 22, made her first court appearance Monday afternoon in Guilford County via a television monitor. Lancaster is accused of snatching Ahlora Lindiment from a playground on Phillips Avenue on Wednesday. Lindiment was dropped off at a church...",https://assets.msn.com/labs/mind/AAIM6bl.html,"[{""Label"": ""Greensboro, North Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q49238"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Greensboro""]}]","[{""Label"": ""Greensboro, North Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q49238"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [56], ""SurfaceForms"": [""Greensboro""]}, {""Label"": ""Guilford County, North Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q502257"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [265], ""SurfaceForms"": [""Guilford County""]}]"
N125296,foodanddrink,newstrends,Buena Vida Tapas Brings Breezy Spanish Vibes to the Beltline Next Month,The Spanish tapas restaurant and wine bar opens across from Historic Fourth Ward Park in mid-November,https://assets.msn.com/labs/mind/AAJfpqT.html,[],"[{""Label"": ""Historic Fourth Ward Park"", ""Type"": ""U"", ""WikidataId"": ""Q14686659"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""Historic Fourth Ward Park""]}]"
N62625,news,newsoffbeat,Amber Alert canceled after 2-year-old Florida girl found safe,Update: The Florida Department of Law Enforcement canceled an Amber Alert on Thursday evening for 2-year-old Jesmine Cedillo-Ramirez was found safe.,https://assets.msn.com/labs/mind/BBWLGN0.html,"[{""Label"": ""Florida"", ""Type"": ""G"", ""WikidataId"": ""Q812"", ""Confidence"": 0.983, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Florida""]}]",[]
N16677,sports,baseball_mlb,Red Sox hire former Rays executive Chaim Bloom to be their new GM,Bloom recently served as Senior Vice President of Baseball Operations for the Rays and had been with Tampa Bay since 2005. The 36-year-old Yale graduate worked his way up from being an intern to his role in baseball operations.,https://assets.msn.com/labs/mind/AAJmWfC.html,"[{""Label"": ""Tampa Bay Rays"", ""Type"": ""O"", ""WikidataId"": ""Q650865"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Rays""]}, {""Label"": ""Boston Red Sox"", ""Type"": ""O"", ""WikidataId"": ""Q213959"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Red Sox""]}]","[{""Label"": ""Tampa Bay Rays"", ""Type"": ""O"", ""WikidataId"": ""Q650865"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [78, 101], ""SurfaceForms"": [""Rays"", ""Tampa Bay""]}]"
N23377,sports,basketball_nba,Dion Waiters suspended 10 games by Heat for 'conduct detrimental to team',"The Miami Heat have suspended guard Dion Waiters 10 games without pay for ""conduct detrimental to the team."" The suspension began with Friday night's loss to the Los Angeles Lakers, when Waiters was not with the team for the game at Staples Center. Multiple team officials declined Friday to comment to the Sun Sentinel about whether Waiters already had been suspended. Waiters, who previously ...",https://assets.msn.com/labs/mind/BBWyyFX.html,"[{""Label"": ""Dion Waiters"", ""Type"": ""P"", ""WikidataId"": ""Q65039"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Dion Waiters""]}, {""Label"": ""Miami Heat"", ""Type"": ""O"", ""WikidataId"": ""Q169138"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [35], ""SurfaceForms"": [""Heat""]}]","[{""Label"": ""Dion Waiters"", ""Type"": ""P"", ""WikidataId"": ""Q65039"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [36, 187, 334, 370], ""SurfaceForms"": [""Dion Waiters"", ""Waiters"", ""Waiters"", ""Waiters""]}, {""Label"": ""Miami Heat"", ""Type"": ""O"", ""WikidataId"": ""Q169138"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""Miami Heat""]}, {""Label"": ""Sun-Sentinel"", ""Type"": ""M"", ""WikidataId"": ""Q7638122"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [307], ""SurfaceForms"": [""Sun Sentinel""]}, {""Label"": ""Los Angeles Lakers"", ""Type"": ""O"", ""WikidataId"": ""Q121783"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [162], ""SurfaceForms"": [""Los Angeles Lakers""]}, {""Label"": ""Staples Center"", ""Type"": ""S"", ""WikidataId"": ""Q186080"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [233], ""SurfaceForms"": [""Staples Center""]}]"
N38728,travel,travelarticle,Thousands descend on Austin from around the world for Formula 1 race,"All weekend, visitors from around the world came to Austin to witness the Formula 1 U.S. Grand Prix. KVUE asked what they thought of the race, but also what they thought of the city of Austin during their visit. ""We were focused on the Formula 1, so we didn't see a whole lot,"" Brendan Beavis, a visitor from Australia, said. ""We were keen on some barbecue, but the queues for the restaurants are all very long."" Another Australia visitor told KVUE...",https://assets.msn.com/labs/mind/AAJNPDv.html,"[{""Label"": ""Formula One"", ""Type"": ""U"", ""WikidataId"": ""Q1968"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [54], ""SurfaceForms"": [""Formula 1""]}, {""Label"": ""Austin, Texas"", ""Type"": ""G"", ""WikidataId"": ""Q16559"", ""Confidence"": 0.939, ""OccurrenceOffsets"": [21], ""SurfaceForms"": [""Austin""]}]","[{""Label"": ""Formula One"", ""Type"": ""U"", ""WikidataId"": ""Q1968"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [74, 236], ""SurfaceForms"": [""Formula 1"", ""Formula 1""]}, {""Label"": ""Austin, Texas"", ""Type"": ""G"", ""WikidataId"": ""Q16559"", ""Confidence"": 0.939, ""OccurrenceOffsets"": [52, 185], ""SurfaceForms"": [""Austin"", ""Austin""]}, {""Label"": ""United States Grand Prix"", ""Type"": ""E"", ""WikidataId"": ""Q9209"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [84], ""SurfaceForms"": [""U.S. Grand Prix""]}, {""Label"": ""KVUE"", ""Type"": ""M"", ""WikidataId"": ""Q6340321"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [101, 444], ""SurfaceForms"": [""KVUE"", ""KVUE""]}, {""Label"": ""Australia"", ""Type"": ""G"", ""WikidataId"": ""Q408"", ""Confidence"": 0.927, ""OccurrenceOffsets"": [309, 421], ""SurfaceForms"": [""Australia"", ""Australia""]}]"
